doc_id,fuel_code_candidate,missing_field,source_likely_has_field,html_exists,event_date_raw,parse_status,missing_fields
06bd3142210deae9,RON95_III,bog_spending_raw,True,True,25/01/2024,parsed_partial,bog_contribution_raw;bog_spending_raw
f7af1a1867c6a7cd,DIESEL,retail_price_raw,True,True,18/01/2024,parsed_partial,retail_price_raw
f7af1a1867c6a7cd,MAZUT,retail_price_raw,True,True,18/01/2024,parsed_partial,retail_price_raw
f7af1a1867c6a7cd,RON95_III,bog_contribution_raw,True,True,18/01/2024,parsed_partial,bog_contribution_raw;bog_spending_raw
f7af1a1867c6a7cd,RON95_III,bog_spending_raw,True,True,18/01/2024,parsed_partial,bog_contribution_raw;bog_spending_raw
399dde7edb5b24cc,DIESEL,retail_price_raw,True,True,11/01/2024,parsed_partial,retail_price_raw
399dde7edb5b24cc,MAZUT,retail_price_raw,True,True,11/01/2024,parsed_partial,retail_price_raw
399dde7edb5b24cc,RON95_III,bog_contribution_raw,True,True,11/01/2024,parsed_partial,bog_contribution_raw;bog_spending_raw
399dde7edb5b24cc,RON95_III,bog_spending_raw,True,True,11/01/2024,parsed_partial,bog_contribution_raw;bog_spending_raw
480538d6506f8b0e,DIESEL,retail_price_raw,True,True,04/01/2024,parsed_partial,retail_price_raw
480538d6506f8b0e,MAZUT,retail_price_raw,True,True,04/01/2024,parsed_partial,retail_price_raw
480538d6506f8b0e,RON95_III,bog_contribution_raw,True,True,04/01/2024,parsed_partial,bog_contribution_raw;bog_spending_raw
480538d6506f8b0e,RON95_III,bog_spending_raw,True,True,04/01/2024,parsed_partial,bog_contribution_raw;bog_spending_raw
945757bbd05ecc2f,DIESEL,retail_price_raw,True,True,28/12/2023,parsed_partial,retail_price_raw
945757bbd05ecc2f,MAZUT,retail_price_raw,True,True,28/12/2023,parsed_partial,retail_price_raw
945757bbd05ecc2f,RON95_III,bog_contribution_raw,True,True,28/12/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
945757bbd05ecc2f,RON95_III,bog_spending_raw,True,True,28/12/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
d1a4c5a312499c97,DIESEL,retail_price_raw,True,True,21/12/2023,parsed_partial,retail_price_raw
d1a4c5a312499c97,MAZUT,retail_price_raw,True,True,21/12/2023,parsed_partial,retail_price_raw
d1a4c5a312499c97,RON95_III,bog_contribution_raw,True,True,21/12/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
d1a4c5a312499c97,RON95_III,bog_spending_raw,True,True,21/12/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
246edd7078b758a3,DIESEL,retail_price_raw,True,True,14/12/2023,parsed_partial,retail_price_raw
246edd7078b758a3,MAZUT,retail_price_raw,True,True,14/12/2023,parsed_partial,retail_price_raw
246edd7078b758a3,RON95_III,bog_contribution_raw,True,True,14/12/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
246edd7078b758a3,RON95_III,bog_spending_raw,True,True,14/12/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
2b0db8a727377890,RON95_III,bog_contribution_raw,True,True,07/12/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
2b0db8a727377890,RON95_III,bog_spending_raw,True,True,07/12/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
8ee7aaa1a9b516d5,RON95_III,bog_contribution_raw,True,True,23/11/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
8ee7aaa1a9b516d5,RON95_III,bog_spending_raw,True,True,23/11/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
70f8b30d2d17ee47,RON95_III,bog_contribution_raw,True,True,13/11/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
70f8b30d2d17ee47,RON95_III,bog_spending_raw,True,True,13/11/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
b2185f4d39bb3e80,RON95_III,bog_contribution_raw,True,True,01/11/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
b2185f4d39bb3e80,RON95_III,bog_spending_raw,True,True,01/11/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
43277a15a463ab8b,RON95_III,bog_contribution_raw,True,True,23/10/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
43277a15a463ab8b,RON95_III,bog_spending_raw,True,True,23/10/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
ed822e601211d1a5,RON95_III,bog_contribution_raw,True,True,11/10/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
ed822e601211d1a5,RON95_III,bog_spending_raw,True,True,11/10/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
8cd59e4a8eb484d6,RON95_III,bog_contribution_raw,True,True,02/10/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
8cd59e4a8eb484d6,RON95_III,bog_spending_raw,True,True,02/10/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
142d9dbbc40b7b10,RON95_III,bog_contribution_raw,True,True,11/9/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
142d9dbbc40b7b10,RON95_III,bog_spending_raw,True,True,11/9/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
fda83b07610d6d7a,RON95_III,bog_contribution_raw,True,True,05/9/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
fda83b07610d6d7a,RON95_III,bog_spending_raw,True,True,05/9/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
a8c0b5fd50c036e2,RON95_III,bog_contribution_raw,True,True,21/8/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
a8c0b5fd50c036e2,RON95_III,bog_spending_raw,True,True,21/8/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
d8065578e176113a,RON95_III,bog_contribution_raw,True,True,11/8/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
d8065578e176113a,RON95_III,bog_spending_raw,True,True,11/8/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
7b0afe1983af5eae,RON95_III,bog_contribution_raw,True,True,01/8/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
7b0afe1983af5eae,RON95_III,bog_spending_raw,True,True,01/8/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
357ddc491db7319f,RON95_III,bog_contribution_raw,True,True,21/7/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
357ddc491db7319f,RON95_III,bog_spending_raw,True,True,21/7/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
1361570c641851c0,RON95_III,bog_contribution_raw,True,True,11/7/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
1361570c641851c0,RON95_III,bog_spending_raw,True,True,11/7/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
c03572423c97770a,RON95_III,bog_contribution_raw,True,True,03/7/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
c03572423c97770a,RON95_III,bog_spending_raw,True,True,03/7/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
27771f9191d04f48,RON95_III,bog_contribution_raw,True,True,21/6/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
27771f9191d04f48,RON95_III,bog_spending_raw,True,True,21/6/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
b45983cc9ab1fbde,RON95_III,bog_contribution_raw,True,True,12/6/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
b45983cc9ab1fbde,RON95_III,bog_spending_raw,True,True,12/6/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
f485f0044c0f9507,RON95_III,bog_contribution_raw,True,True,01/6/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
f485f0044c0f9507,RON95_III,bog_spending_raw,True,True,01/6/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
c94e335cd2749250,RON95_III,bog_contribution_raw,True,True,22/5/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
c94e335cd2749250,RON95_III,bog_spending_raw,True,True,22/5/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
8661319bed8ee03f,RON95_III,bog_contribution_raw,True,True,11/5/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
8661319bed8ee03f,RON95_III,bog_spending_raw,True,True,11/5/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
7544bf287dcba3eb,RON95_III,bog_contribution_raw,True,True,04/5/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
7544bf287dcba3eb,RON95_III,bog_spending_raw,True,True,04/5/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
a0c8df806dfbead2,RON95_III,bog_contribution_raw,True,True,21/4/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
a0c8df806dfbead2,RON95_III,bog_spending_raw,True,True,21/4/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
9f73ec62433dbbd1,RON95_III,bog_contribution_raw,True,True,11/4/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
9f73ec62433dbbd1,RON95_III,bog_spending_raw,True,True,11/4/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
be5be5091e9c6938,RON95_III,bog_contribution_raw,True,True,03/4/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
be5be5091e9c6938,RON95_III,bog_spending_raw,True,True,03/4/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
49efd5c44d15cf3a,RON95_III,bog_contribution_raw,True,True,21/3/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
49efd5c44d15cf3a,RON95_III,bog_spending_raw,True,True,21/3/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
d6c77bd41b73a3e8,RON95_III,bog_contribution_raw,True,True,13/3/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
d6c77bd41b73a3e8,RON95_III,bog_spending_raw,True,True,13/3/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
10ad0848e0137c45,RON95_III,bog_contribution_raw,True,True,01/3/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
10ad0848e0137c45,RON95_III,bog_spending_raw,True,True,01/3/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
ed0322bf76c0f8c7,RON95_III,bog_contribution_raw,True,True,21/02/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
ed0322bf76c0f8c7,RON95_III,bog_spending_raw,True,True,21/02/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
40765525cb7249f3,RON95_III,bog_contribution_raw,True,True,13/02/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
40765525cb7249f3,RON95_III,bog_spending_raw,True,True,13/02/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
495ad626e2357be6,RON95_III,bog_contribution_raw,True,True,30/01/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
495ad626e2357be6,RON95_III,bog_spending_raw,True,True,30/01/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
8e438261ab8ba721,RON95_III,bog_contribution_raw,True,True,03/01/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
8e438261ab8ba721,RON95_III,bog_spending_raw,True,True,03/01/2023,parsed_partial,bog_contribution_raw;bog_spending_raw
c79d7ba7b8ef4266,RON95_III,bog_contribution_raw,True,True,21/12/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
c79d7ba7b8ef4266,RON95_III,bog_spending_raw,True,True,21/12/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
ba1999135130c2f7,DIESEL,event_date_raw,True,True,,parsed_partial,event_date_raw
ba1999135130c2f7,E5RON92,event_date_raw,True,True,,parsed_partial,event_date_raw
ba1999135130c2f7,MAZUT,event_date_raw,True,True,,parsed_partial,event_date_raw
ba1999135130c2f7,RON95_III,event_date_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
ba1999135130c2f7,RON95_III,bog_contribution_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
ba1999135130c2f7,RON95_III,bog_spending_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
7b5d1e885986634b,DIESEL,event_date_raw,True,True,,parsed_partial,event_date_raw;base_price_raw
7b5d1e885986634b,DIESEL,base_price_raw,True,True,,parsed_partial,event_date_raw;base_price_raw
7b5d1e885986634b,E5RON92,event_date_raw,True,True,,parsed_partial,event_date_raw;base_price_raw
7b5d1e885986634b,E5RON92,base_price_raw,True,True,,parsed_partial,event_date_raw;base_price_raw
7b5d1e885986634b,MAZUT,event_date_raw,True,True,,parsed_partial,event_date_raw;base_price_raw
7b5d1e885986634b,MAZUT,base_price_raw,True,True,,parsed_partial,event_date_raw;base_price_raw
7b5d1e885986634b,RON95_III,event_date_raw,True,True,,parsed_partial,event_date_raw;base_price_raw;bog_contribution_raw;bog_spending_raw
7b5d1e885986634b,RON95_III,base_price_raw,True,True,,parsed_partial,event_date_raw;base_price_raw;bog_contribution_raw;bog_spending_raw
7b5d1e885986634b,RON95_III,bog_contribution_raw,False,True,,parsed_partial,event_date_raw;base_price_raw;bog_contribution_raw;bog_spending_raw
7b5d1e885986634b,RON95_III,bog_spending_raw,True,True,,parsed_partial,event_date_raw;base_price_raw;bog_contribution_raw;bog_spending_raw
1c2b8cdeea92e049,DIESEL,event_date_raw,True,True,,parsed_partial,event_date_raw
1c2b8cdeea92e049,E5RON92,event_date_raw,True,True,,parsed_partial,event_date_raw
1c2b8cdeea92e049,MAZUT,event_date_raw,True,True,,parsed_partial,event_date_raw
1c2b8cdeea92e049,RON95_III,event_date_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
1c2b8cdeea92e049,RON95_III,bog_contribution_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
1c2b8cdeea92e049,RON95_III,bog_spending_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
6d08ab2941258dc4,RON95_III,bog_contribution_raw,True,True,11/11/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
6d08ab2941258dc4,RON95_III,bog_spending_raw,True,True,11/11/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
07ee38d725b8d5b3,DIESEL,event_date_raw,True,True,,parsed_partial,event_date_raw
07ee38d725b8d5b3,E5RON92,event_date_raw,True,True,,parsed_partial,event_date_raw
07ee38d725b8d5b3,MAZUT,event_date_raw,True,True,,parsed_partial,event_date_raw
07ee38d725b8d5b3,RON95_III,event_date_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
07ee38d725b8d5b3,RON95_III,bog_contribution_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
07ee38d725b8d5b3,RON95_III,bog_spending_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
ab44c7f939abc832,E5RON92,base_price_raw,True,True,21/10/2022,parsed_partial,base_price_raw
ab44c7f939abc832,RON95_III,bog_contribution_raw,True,True,21/10/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
ab44c7f939abc832,RON95_III,bog_spending_raw,True,True,21/10/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
8de10302b40389f8,DIESEL,event_date_raw,True,True,,parsed_partial,event_date_raw
8de10302b40389f8,E5RON92,event_date_raw,True,True,,parsed_partial,event_date_raw
8de10302b40389f8,MAZUT,event_date_raw,True,True,,parsed_partial,event_date_raw
8de10302b40389f8,RON95_III,event_date_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
8de10302b40389f8,RON95_III,bog_contribution_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
8de10302b40389f8,RON95_III,bog_spending_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
91e2b6fc28a24cd0,DIESEL,event_date_raw,True,True,,parsed_partial,event_date_raw
91e2b6fc28a24cd0,E5RON92,event_date_raw,True,True,,parsed_partial,event_date_raw
91e2b6fc28a24cd0,MAZUT,event_date_raw,True,True,,parsed_partial,event_date_raw
91e2b6fc28a24cd0,RON95_III,event_date_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
91e2b6fc28a24cd0,RON95_III,bog_contribution_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
91e2b6fc28a24cd0,RON95_III,bog_spending_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
3cc3281e00e1f740,RON95_III,bog_contribution_raw,True,True,21/9/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
3cc3281e00e1f740,RON95_III,bog_spending_raw,True,True,21/9/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
6bd96d345c95198d,DIESEL,event_date_raw,True,True,,parsed_partial,event_date_raw
6bd96d345c95198d,E5RON92,event_date_raw,True,True,,parsed_partial,event_date_raw
6bd96d345c95198d,MAZUT,event_date_raw,True,True,,parsed_partial,event_date_raw
6bd96d345c95198d,RON95_III,event_date_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
6bd96d345c95198d,RON95_III,bog_contribution_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
6bd96d345c95198d,RON95_III,bog_spending_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
7509c8d23c4692d4,RON95_III,bog_contribution_raw,False,True,05/9/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
7509c8d23c4692d4,RON95_III,bog_spending_raw,False,True,05/9/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
309c486d77f4e113,DIESEL,bog_contribution_raw,True,True,22/8/2022,parsed_partial,bog_contribution_raw
309c486d77f4e113,RON95_III,bog_contribution_raw,True,True,22/8/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
309c486d77f4e113,RON95_III,bog_spending_raw,True,True,22/8/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
4a4221308ef4c877,DIESEL,bog_contribution_raw,True,True,11/8/2022,parsed_partial,bog_contribution_raw
4a4221308ef4c877,RON95_III,bog_contribution_raw,True,True,11/8/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
4a4221308ef4c877,RON95_III,bog_spending_raw,True,True,11/8/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
0aadece0dfde5c6c,RON95_III,bog_contribution_raw,True,True,01/8/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
0aadece0dfde5c6c,RON95_III,bog_spending_raw,True,True,01/8/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
55e2726618f71a73,RON95_III,bog_contribution_raw,True,True,21/7/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
55e2726618f71a73,RON95_III,bog_spending_raw,True,True,21/7/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
f58ac09cd7c09323,DIESEL,bog_contribution_raw,True,True,11/7/2022,parsed_partial,bog_contribution_raw
f58ac09cd7c09323,RON95_III,bog_contribution_raw,True,True,11/7/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
f58ac09cd7c09323,RON95_III,bog_spending_raw,True,True,11/7/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
10930402cc504c28,DIESEL,event_date_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw
10930402cc504c28,DIESEL,bog_contribution_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw
10930402cc504c28,E5RON92,event_date_raw,True,True,,parsed_partial,event_date_raw
10930402cc504c28,MAZUT,event_date_raw,True,True,,parsed_partial,event_date_raw
10930402cc504c28,RON95_III,event_date_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
10930402cc504c28,RON95_III,bog_contribution_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
10930402cc504c28,RON95_III,bog_spending_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
194ebffe91342525,DIESEL,event_date_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw
194ebffe91342525,DIESEL,bog_contribution_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw
194ebffe91342525,E5RON92,event_date_raw,True,True,,parsed_partial,event_date_raw
194ebffe91342525,MAZUT,event_date_raw,True,True,,parsed_partial,event_date_raw
194ebffe91342525,RON95_III,event_date_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
194ebffe91342525,RON95_III,bog_contribution_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
194ebffe91342525,RON95_III,bog_spending_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
ffe7857cdb3d744e,RON95_III,bog_contribution_raw,True,True,13/6/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
ffe7857cdb3d744e,RON95_III,bog_spending_raw,True,True,13/6/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
3169e41d1ed980b2,DIESEL,event_date_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw
3169e41d1ed980b2,DIESEL,bog_contribution_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw
3169e41d1ed980b2,E5RON92,event_date_raw,True,True,,parsed_partial,event_date_raw
3169e41d1ed980b2,MAZUT,event_date_raw,True,True,,parsed_partial,event_date_raw
3169e41d1ed980b2,RON95_III,event_date_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
3169e41d1ed980b2,RON95_III,bog_contribution_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
3169e41d1ed980b2,RON95_III,bog_spending_raw,True,True,,parsed_partial,event_date_raw;bog_contribution_raw;bog_spending_raw
7dde25b3be4c963d,RON95_III,bog_contribution_raw,True,True,23/5/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
7dde25b3be4c963d,RON95_III,bog_spending_raw,True,True,23/5/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
f5341afafd87415c,RON95_III,bog_contribution_raw,True,True,11/5/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
f5341afafd87415c,RON95_III,bog_spending_raw,True,True,11/5/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
82c9378e78d2a187,RON95_III,bog_contribution_raw,True,True,04/5/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
82c9378e78d2a187,RON95_III,bog_spending_raw,True,True,04/5/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
5220c6dff4aaca33,RON95,base_price_raw,True,True,21/4/2022,parsed_partial,base_price_raw
5220c6dff4aaca33,RON95_III,retail_price_raw,True,True,21/4/2022,parsed_partial,retail_price_raw;bog_contribution_raw;bog_spending_raw
5220c6dff4aaca33,RON95_III,bog_contribution_raw,True,True,21/4/2022,parsed_partial,retail_price_raw;bog_contribution_raw;bog_spending_raw
5220c6dff4aaca33,RON95_III,bog_spending_raw,True,True,21/4/2022,parsed_partial,retail_price_raw;bog_contribution_raw;bog_spending_raw
84317f90fa0b02e2,RON95,retail_price_raw,True,True,12/4/2022,parsed_partial,retail_price_raw
84317f90fa0b02e2,RON95_III,base_price_raw,True,True,12/4/2022,parsed_partial,base_price_raw;bog_contribution_raw;bog_spending_raw
84317f90fa0b02e2,RON95_III,bog_contribution_raw,True,True,12/4/2022,parsed_partial,base_price_raw;bog_contribution_raw;bog_spending_raw
84317f90fa0b02e2,RON95_III,bog_spending_raw,True,True,12/4/2022,parsed_partial,base_price_raw;bog_contribution_raw;bog_spending_raw
2e42fd3b491f83e0,RON95_III,bog_contribution_raw,True,True,01/4/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
2e42fd3b491f83e0,RON95_III,bog_spending_raw,True,True,01/4/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
c69e778b4c04b065,RON95_III,bog_contribution_raw,True,True,21/3/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
c69e778b4c04b065,RON95_III,bog_spending_raw,True,True,21/3/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
236e6ac37c0ba8b2,RON95_III,bog_contribution_raw,True,True,11/3/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
236e6ac37c0ba8b2,RON95_III,bog_spending_raw,True,True,11/3/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
7c1d00521c3e88b1,RON95_III,bog_contribution_raw,True,True,01/3/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
7c1d00521c3e88b1,RON95_III,bog_spending_raw,True,True,01/3/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
2c07ff6be9ca9534,RON95_III,bog_contribution_raw,True,True,21/02/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
2c07ff6be9ca9534,RON95_III,bog_spending_raw,True,True,21/02/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
e7cdde7fc9b4e0f2,E5RON92,bog_spending_raw,True,True,11/02/2022,parsed_partial,bog_spending_raw
e7cdde7fc9b4e0f2,RON95_III,bog_contribution_raw,True,True,11/02/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
e7cdde7fc9b4e0f2,RON95_III,bog_spending_raw,True,True,11/02/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
072465adfb554761,DIESEL,bog_contribution_raw,True,True,21/01/2022,parsed_partial,bog_contribution_raw
072465adfb554761,RON95_III,bog_contribution_raw,True,True,21/01/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
072465adfb554761,RON95_III,bog_spending_raw,True,True,21/01/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
6cfdc092eeb3dca7,RON95_III,bog_contribution_raw,True,True,11/01/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
6cfdc092eeb3dca7,RON95_III,bog_spending_raw,True,True,11/01/2022,parsed_partial,bog_contribution_raw;bog_spending_raw
454489abd5c080db,RON95_III,bog_contribution_raw,True,True,25/12/2021,parsed_partial,bog_contribution_raw;bog_spending_raw
454489abd5c080db,RON95_III,bog_spending_raw,True,True,25/12/2021,parsed_partial,bog_contribution_raw;bog_spending_raw
72b4b296d7c8b304,DIESEL,base_price_raw,True,True,10/12/2021,parsed_partial,base_price_raw
72b4b296d7c8b304,E5RON92,base_price_raw,True,True,10/12/2021,parsed_partial,base_price_raw
72b4b296d7c8b304,MAZUT,base_price_raw,True,True,10/12/2021,parsed_partial,base_price_raw
72b4b296d7c8b304,RON95_III,base_price_raw,True,True,10/12/2021,parsed_partial,base_price_raw;bog_contribution_raw;bog_spending_raw
72b4b296d7c8b304,RON95_III,bog_contribution_raw,True,True,10/12/2021,parsed_partial,base_price_raw;bog_contribution_raw;bog_spending_raw
72b4b296d7c8b304,RON95_III,bog_spending_raw,True,True,10/12/2021,parsed_partial,base_price_raw;bog_contribution_raw;bog_spending_raw
3559d236b812dfcd,RON95_III,bog_contribution_raw,True,True,25/11/2021,parsed_partial,bog_contribution_raw;bog_spending_raw
3559d236b812dfcd,RON95_III,bog_spending_raw,True,True,25/11/2021,parsed_partial,bog_contribution_raw;bog_spending_raw
b41e561195c91720,RON95_III,bog_contribution_raw,True,True,10/11/2021,parsed_partial,bog_contribution_raw;bog_spending_raw
b41e561195c91720,RON95_III,bog_spending_raw,True,True,10/11/2021,parsed_partial,bog_contribution_raw;bog_spending_raw
ea44ca29da438dc5,RON95_III,bog_contribution_raw,True,True,26/10/2021,parsed_partial,bog_contribution_raw;bog_spending_raw
ea44ca29da438dc5,RON95_III,bog_spending_raw,True,True,26/10/2021,parsed_partial,bog_contribution_raw;bog_spending_raw
55827b3e640c7586,RON95_III,bog_contribution_raw,True,True,11/10/2021,parsed_partial,bog_contribution_raw;bog_spending_raw
55827b3e640c7586,RON95_III,bog_spending_raw,True,True,11/10/2021,parsed_partial,bog_contribution_raw;bog_spending_raw
2a7b98f03827a3f9,RON95_III,bog_contribution_raw,True,True,25/9/2021,parsed_partial,bog_contribution_raw;bog_spending_raw
2a7b98f03827a3f9,RON95_III,bog_spending_raw,True,True,25/9/2021,parsed_partial,bog_contribution_raw;bog_spending_raw
