crawl_date,detail_url,title,report_date,post_date,is_parsed
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-25-02-2021.html,Ước tồn Quỹ BOG tại Petrolimex ngày 25.02.2021,25.02.2021,25/02/2021,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-10-02-2021.html,Ước tồn Quỹ BOG tại Petrolimex ngày 10.02.2021,10.02.2021,10/2/2021,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-26-01-2021.html,Ước tồn Quỹ BOG tại Petrolimex ngày 26.01.2021,26.01.2021,26/01/2021,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-11-01-2021.html,Ước tồn Quỹ BOG tại Petrolimex ngày 11.01.2021,11.01.2021,11/1/2021,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-26-12-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 26.12.2020,26.12.2020,26/12/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-11-12-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 11.12.2020,11.12.2020,11/12/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-26-11-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 26.11.2020,26.11.2020,26/11/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-11-11-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 11.11.2020,11.11.2020,11/11/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-27-10-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 27.10.2020,27.10.2020,27/10/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-12-10-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 12.10.2020,12.10.2020,12/10/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-26-9-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 26.9.2020,26.9.2020,26/09/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-11-9-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 11.9.2020,11.9.2020,11/9/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-27-8-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 27.8.2020,27.8.2020,27/08/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-12-8-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 12.8.2020,12.8.2020,12/8/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-28-7-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 28.7.2020,28.7.2020,28/07/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-13-7-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 13.7.2020,13.7.2020,13/07/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-27-6-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 27.6.2020,27.6.2020,27/06/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-12-6-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 12.6.2020,12.6.2020,12/6/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-28-5-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 28.5.2020,28.5.2020,28/05/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-13-05-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 13.5.2020,13.5.2020,13/05/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-28-04-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 28.04.2020,28.04.2020,28/04/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-13-04-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 13.04.2020,13.04.2020,13/04/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-29-3-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 29.3.2020,29.3.2020,29/03/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-15-3-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 15.3.2020,15.3.2020,15/03/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-29-02-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 29.02.2020,29.02.2020,29/02/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-14-02-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 14.02.2020,14.02.2020,14/02/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-30-01-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 30.01.2020,30.01.2020,30/01/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-15-01-2020.html,Ước tồn Quỹ BOG tại Petrolimex ngày 15.01.2020,15.01.2020,15/01/2020,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-31-12-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 31.12.2019,31.12.2019,31/12/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-16-12-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 16.12.2019,16.12.2019,16/12/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-30-11-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 30.11.2019,30.11.2019,30/11/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-15-11-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 15.11.2019,15.11.2019,15/11/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-31-10-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 31.10.2019,31.10.2019,31/10/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-16-10-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 16.10.2019,16.10.2019,16/10/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-01-10-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 01.10.2019,01.10.2019,1/10/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-16-9-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 16.9.2019,16.9.2019,16/09/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-31-8-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 31.8.2019,31.8.2019,31/08/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-16-8-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 16.8.2019,16.8.2019,16/08/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-01-8-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 01.8.2019,01.8.2019,1/8/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-17-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 17.7.2019,17.7.2019,17/07/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-02-7-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 02.7.2019,02.7.2019,2/7/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-17-6-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 17.6.2019,17.6.2019,17/06/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-01-6-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 01.6.2019,01.6.2019,1/6/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-17-5-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 17.5.2019,17.5.2019,17/05/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-02-5-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 02.5.2019,02.5.2019,2/5/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-17-4-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 17.4.2019,17.4.2019,17/04/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-02-4-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 02.4.2019,02.4.2019,2/4/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-18-3-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 18.3.2019,18.3.2019,18/03/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-02-3-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 02.3.2019,02.3.2019,2/3/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-15-02-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 15.02.2019,15.02.2019,15/02/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-31-01-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 31.01.2019,31.01.2019,31/01/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-16-01-2019.html,Ước tồn Quỹ BOG tại Petrolimex ngày 16.01.2019,16.01.2019,16/01/2019,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-31-12-2018.html,Ước tồn Quỹ BOG tại Petrolimex ngày 01.01.2019,01.01.2019,31/12/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-21-12-2018.html,Ước tồn Quỹ BOG tại Petrolimex ngày 21.12.2018,21.12.2018,24/12/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-06-12-2018.html,Ước tồn Quỹ BOG tại Petrolimex ngày 06.12.2018,06.12.2018,10/12/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-21-11-2018.html,Ước tồn Quỹ BOG tại Petrolimex ngày 21.11.2018,21.11.2018,22/11/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-06-11-2018.html,Ước tồn Quỹ BOG tại Petrolimex ngày 06.11.2018,06.11.2018,8/11/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-ky-dieu-hanh-gia-22-10-2018-la-1-420-ty-dong.html,Ước tồn Quỹ BOG tại kỳ điều hành giá 22.10.2018 là 1.420 tỷ đồng,22.10.2018,22/10/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-ky-dieu-hanh-gia-06-10-2018-la-1-700-ty-dong.html,Ước tồn Quỹ BOG tại kỳ điều hành giá 06.10.2018 là 1.700 tỷ đồng,06.10.2018,6/10/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-ky-dieu-hanh-gia-21-9-2018-la-1-930-ty-dong.html,Ước tồn Quỹ BOG tại kỳ điều hành giá 21.9.2018 là 1.930 tỷ đồng,21.9.2018,21/09/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-ky-dieu-hanh-gia-06-9-2018-la-2-100-ty-dong.html,Ước tồn Quỹ BOG tại kỳ điều hành giá 06.9.2018 là 2.100 tỷ đồng,06.9.2018,6/9/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-ky-dieu-hanh-gia-22-8-2018-la-2-300-ty-dong.html,Ước tồn Quỹ BOG tại kỳ điều hành giá 22.8.2018 là 2.300 tỷ đồng,22.8.2018,22/08/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-ky-dieu-hanh-gia-07-8-2018-la-2-240-ty-dong.html,Ước tồn Quỹ BOG tại kỳ điều hành giá 07.8.2018 là 2.240 tỷ đồng,07.8.2018,7/8/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-ky-dieu-hanh-gia-23-7-2018-la-2-256-ty-dong.html,Ước tồn Quỹ BOG tại kỳ điều hành giá 23.7.2018 là 2.256 tỷ đồng,23.7.2018,23/07/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-ky-dieu-hanh-gia-07-7-2018-la-2-260-ty-dong.html,Ước tồn Quỹ BOG tại kỳ điều hành giá 07.7.2018 là 2.260 tỷ đồng,07.7.2018,7/7/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/petrolimex-uoc-ton-quy-bog-tai-ky-dieu-chinh-gia-22-6-2018-la-2-270-ty-dong.html,Ước tồn Quỹ BOG tại kỳ điều hành giá 22.6.2018 là 2.270 tỷ đồng,22.6.2018,22/06/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/petrolimex-minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-23-5-2018-la-2-550-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều hành giá xăng dầu 15 giờ ngày 07.6.2018 là 2.370 tỷ đồng,07.6.2018,7/6/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-23-5-2018-la-2-550-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 23.5.2018 là 2.550 tỷ đồng,23.5.2018,23/05/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-08-5-2018-la-2-620-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 08.5.2018 là 2.620 tỷ đồng,08.5.2018,8/5/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-dau-15-gio-ngay-23-4-2018-la-2-692-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá dầu 15 giờ ngày 23.4.2018 là 2.692 tỷ đồng,23.4.2018,23/04/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-07-4-2018-la-2-740-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 07.4.2018 là 2.740 tỷ đồng,07.4.2018,7/4/2018,1
6/9/2026,https://www.petrolimex.com.vn/nd/tin-chuyen-nganh/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-15-gio-00-ngay-23-3-2018-la-2-750-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm 15 giờ 00 ngày 23.3.2018 là 2.750 tỷ đồng,23.3.2018,23/03/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-15-gio-00-ngay-08-3-2018-la-2-760-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm 15 giờ 00 ngày 08.3.2018 là 2.760 tỷ đồng,08.3.2018,8/3/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-15-gio-00-ngay-21-02-2018-la-2-670-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm 15 giờ 00 ngày 21.02.2018 là 2.670 tỷ đồng,21.02.2018,21/02/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-15-gio-00-ngay-03-02-2018-la-2-900-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm 15 giờ 00 ngày 03.02.2018 là 2.900 tỷ đồng,03.02.2018,3/2/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-15-gio-00-ngay-19-01-2018-la-2-953-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm 15 giờ 00 ngày 19.01.2018 là 2.953 tỷ đồng,19.01.2018,19/01/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-15-gio-00-ngay-04-01-2018-la-3-024-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm 15 giờ 00 ngày 04.01.2018 là 3.024 tỷ đồng,04.01.2018,4/1/2018,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-15-gio-00-ngay-20-12-2017-la-3-105-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm 15 giờ 00 ngày 20.12.2017 là 3.105 tỷ đồng,20.12.2017,20/12/2017,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-dau-15-gio-00-ngay-05-12-2017-la-3-188-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá dầu điêzen 15 giờ 00 ngày 05.12.2017 là 3.188 tỷ đồng,05.12.2017,5/12/2017,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-00-ngay-20-11-2017-la-3-251-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 20.11.2017 là 3.251 tỷ đồng,20.11.2017,20/11/2017,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/petrolimex-minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-giam-gia-xang-dau-15-gio-00-ngay-04-11-2017-la-3-240-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ 00 ngày 04.11.2017 là 3.240 tỷ đồng,04.11.2017,4/11/2017,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-giam-gia-xang-dau-16-gio-55-ngay-20-10-2017-la-3-190-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm giảm giá xăng dầu 16 giờ 55 ngày 20.10.2017 là 3.190 tỷ đồng,20.10.2017,20/10/2017,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-xang-dau-16-gio-55-ngay-05-10-2017-la-3-141-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá xăng dầu 16 giờ 55 ngày 05.10.2017 là 3.141 tỷ đồng,05.10.2017,5/10/2017,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-20-9-2017-la-3-087-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 20.9.2017 là 3.087 tỷ đồng,20.9.2017,20/09/2017,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-05-9-2017-la-2-956-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 05.9.2017 là 2.956 tỷ đồng,05.9.2017,5/9/2017,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/petrolimex-minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-04-8-2017-la-2-809-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 19.8.2017 là 2.900 tỷ đồng,19.8.2017,19/08/2017,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-04-8-2017-la-2-809-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 04.8.2017 là 2.809 tỷ đồng,04.8.2017,4/8/2017,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-20-7-2017-la-2-690-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 20.7.2017 là 2.690 tỷ đồng,20.7.2017,20/07/2017,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-xang-dau-17-gio-ngay-05-7-2017-la-2-576-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá xăng dầu 17 giờ ngày 05.7.2017 là 2.576 tỷ đồng,05.7.2017,5/7/2017,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-giam-gia-xang-dau-15-gio-ngay-20-6-2017-la-2-476-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm giảm giá xăng dầu 15 giờ ngày 20.6.2017 là 2.476 tỷ đồng,20.6.2017,20/06/2017,1
6/9/2026,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-05-6-2017-la-2-380-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 05.6.2017 là 2.380 tỷ đồng,05.6.2017,5/6/2017,1
6/9/2026,https://www.petrolimex.com.vn/nd/tin-chuyen-nganh/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-20-5-2017-la-2-255-ty-dong.html,Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 20.5.2017 là 2.255 tỷ đồng,20.5.2017,20/05/2017,1
